ano,sentenca,cluster
2016,o pedido de licença do ministro chegou a ser defendido na tribuna do senado federal por álvaro dias pvpr,1
2016,a mercedesbenz colocou mais uma turma em licença remunerada desde segundafeira de maio,0
2016,segundo o engenheiro da cetesb marcelo minelli a empresa existe ha anos porem havia mudado ha pouco para este endereço e funcionava sem a licença ambiental necessaria,1
2016,no inicio do mes o cjf editou norma determinando que que esse tipo de licença depois de autorizada pelo tribunal do magistrado precisaria ser confirmada pelo plenario do conselho,1
2016,o caso que motivou os novos criterios foi a decisao do tribunal regional federal da ª regiao de dar licença remunerada de um ano a desembargadora monica sifuentes para um curso nos estados unidos sobre trafico de pessoas e um programa de aperfeiçoamento da lingua inglesa,0
2016,os questionamentos da prefeitura iniciaram quando a companhia alegou risco de ruptura para obter licença para obras emergenciais em outra barragem do complexo que ja estao concluidas,1
2016,o documento e necessario para obtençao da licença ambiental e so foi solicitado no ultimo dia de abril apos o inicio das obras,1
2016,a secretaria estadual de meio ambiente de minas gerais diz que a empresa tem licença para obras de reforço da crista da barragem e que na proxima terça fara uma fiscalizaçao no local,1
2016,na semana passada a vale foi autuada por ter iniciado sem licença a operaçao de uma barragem que passou por obras recentes de alteamento em araxa mg a quilometros de distancia,1
2016,chegando la pedi licença ao michel eu fui para uma sala sozinho com ele que veio com a mesma historia de que ela tinha cinco ministros do supremo para me ajudar,0
2016,essa semana pezao estendeu a sua licença ate o dia de julho,1
2016,clarkes um veterano entre os estrangeiros em sao paulo comese picadinho licença poetica do menu as terças em toalhas identicas as do primogenito de nova york de,1
2016,o corpo de bombeiros cassou no final da noite desta quarta º a licença de funcionamento da feirinha da madrugada no bras centro de sao paulo devido a irregularidades nos sistemas contra incendios,1
2016,isso me deu licença para criar minha interpretaçao dessas lindas peças de musica conta siegal,0
2016,eduardo braga pmdbam se opoe a saida de dilma mas sua presença e duvida pois esta de licença medica,1
2016,dizse que a fe move montanhas e guardada a devida licença poetica quase o mesmo podese afirmar da economia,0
2016,o juiz barry silverman o unico do painel a discordar da decisao disse que mesmo uma pequena passagem de uma cançao se usada sem licença deveria ser uma violaçao de direitos autorais,0
2016,veja o video a afronta lhe custou caro ali perdeu a licença de pugilista e ficou tres anos fora dos ringues,1
2016,uma outra alternativa para baratear preços e a de licença compulsoria que suspende a patente de drogas que tratam doenças importantes como a aids o que pode servir de motivaçao para que industria e governos conversem e reduzam o preço dessas drogas,0
2016,o comite organizador dos jogos ainda nao obteve uma licença de instalaçao na secretaria municipal de meio ambiente,1
2016,alem do mais rodrigo janot sabe que o senado nao daria por tao pouco a necessaria licença para a prisao dos dois senadores,1
2016,entre cultos ganha licença poetica,0
2016,privilegios estes que ja incluem os do funcionalismo publico como a insolita licença premio que concede tres meses extras de ferias remuneradas a cada cinco anos trabalhados tudo pago pelo contribuinte,0
2016,alem disso a montadora colocou em licença remunerada um grupo de cerca de mil empregados por tempo indeterminado,0
2016,em entrevista coletiva na manha desta quinta a prefeitura informou que a licença e a vistoria do onibus acidentado estavam regularizadas,1
2016,sera que essa licença tambem seria um dispositivo legal retrogrado,0
2016,a sociedade civil reconhece esse papel da mae ao conceder pela constituiçao a licença maternidade,0
2016,nenhum vietnamita jamais me chamou de crioulo justificou ali que teve a licença de pugilista cassada e foi destituido do cinturao em,0
2016,apos uma longa batalha juridica recuperou a licença de pugilista e retornou aos ringues em contra dois rivais de categoria jerry quarry e o argentino oscar ringo bonavena,0
2016,sua licença de boxeador seu titulo e seu passaporte sao cassados,0
2016,veja o video se eu fui um pai tomas foi para cassius clay recuperar sua licença de boxeador disse frazier,0
2016,sua licença de boxeador seu titulo e seu passaporte sao cassados,0
2016,a obra e de responsabilidade do comite organizador dos jogos que nao obteve na sexta uma licença de instalaçao na secretaria municipal de meio ambiente,1
2016,para tentar derrubar a decisao da prefeitura o comite organizador informou que vai apresentar os documentos para a emissao da licença na segunda,1
2016,segundo a promotoria a barragem localizada em mariana mg tambem nao tinha licença ambiental para receber rejeitos de minerio da vale dona da samarco junto a angloaustraliana bhp billiton,1
2016,a companhia tambem teria omitido condicionantes de funcionamento ao pedir a revalidaçao da licença de operaçao da barragem,1
2016,licença e vistoria segundo a prefeitura de sao sebastiao licença e vistoria dos onibus da empresa fretados para os estudantes estavam regularizadas,1
2016,segundo a prefeitura de sao sebastiao licença e vistoria dos onibus da empresa estavam regularizadas,1
2016,o ministro de ciencia e tecnologia celso pansera informou nesta terçafeira que os ministros peemedebistas que tem cargos na camara dos deputados pedirao licença de seus atuais postos para votar contra o impeachment da presidente dilma rousseff no proximo domingo,1
2016,na zona sul eles chegam com licença doutor a ultima vez que eles bateram aqui perguntaram assim quem mora aqui,0
2016,o mpf entende que a norte energia nao cumpriu exigencias da licença ambiental expedida pelo ibama instituto brasileiro do meio ambiente e dos recursos naturais renovaveis,1
2016,na sentença o juiz federal da ª vara arthur pinheiro chaves afirma que o atraso consideravel em parte das açoes estabelecidas na licença provocou prejuizos suportados pela populaçao local a qual se viu privada de acesso a sistema de esgotamento sanitario abastecimento de agua e correta destinaçao de lixo,1
2016,a companhia tambem devera pagar r milhoes por ter descumprido parcialmente uma liminar anterior que determinava medidas de proteçao as populaçoes diretamente atingidas e concluir todas as obras de reformas e adequaçoes de saneamento basico estabelecidas na licença do ibama,1
2016,como a ocupaçao foi realizada sem a existencia de licença ambiental valida e totalmente ilegal gerando o dever de indenizar por cada ano que o meio ambiente foi prejudicado impedindose a regeneraçao da vegetaçao nativa protegida pelo codigo florestal escreveu o magistrado na sentença,1
2016,antonio carlos nunes o coronel nunes presidiu a cbf confederaçao brasileira de futebol por pouco mais de tres meses entre janeiro e abril de quando marco polo del nero pediu licença para se defender das acusaçoes de corrupçao que sofre da justiça americana,1
2016,por isso e retrograda a licença maternidade e nao um avanço da sociedade civil,0
2016,creches excelentes e baratas e a licença paternidade equanime a da mae redimensionaram as tarefas dos pais com seus filhos e com o trabalho tornando a ambos responsaveis pelas esferas publica e privada da vida,1
2016,eu tenho licença do ibama para atuar na area de reintroduçao e soltura de animais,0
2016,ambos oferecem certificaçao emitida pelo yunus social business e a cada curso online comprado uma licença gratuita e liberada para quem nao puder pagar,0
2016,a maioria das faltas foi justificada como licença medica para tratar de problemas em sua coluna,0
2016,hoje ha mil trabalhadores nas montadoras sendo que mil funcionarios em licença,0
2016,segundo ele o porto ja tem licença para termicas com capacidade de mil megawatts mw mas depende de condiçoes economicas em leiloes de energia do governo para dar continuidade ao projeto,0
2016,devido ao problema de saude rose esta de licença medica do senado ate o dia de junho,0
2016,o arj tem capacidade para passageiros e recebeu licença para voos domesticos na china no final do ano passado mais de dez anos depois do prazo original,0
2016,damian carolan do escritorio de advocacia allen overy afirma que normalmente demora dois a tres meses para que um banco monte um pedido de licença,0
2016,como nos casos de licença presidencial para viagem tratamento de saude outros motivos pessoais a presidencia fica exercida sucessivamente pelo vice ou pelo presidente da camara o do senado ou o do stf supremo tribunal federal sem que a qualquer um deles seja transferido o titulo de presidente,0
2016,a licença previa e a primeira etapa do processo e atesta a viabilidade ambiental do projeto,0
2016,a segunda licença e a de instalaçao que autoriza o empreendimento e a terceira de operaçao que libera seu funcionamento,0
2016,a sigfox cuja rede alcança a maior parte do sudeste europeu ainda nao tem licença para funcionar no pais,0
2016,se uma pessoa que tem a licença para dirigir taxi quiser atuar pelo aplicativo tera que ter um carro particular de placa cinza,0
2016,é razoavel que o supremo tome medidas para evitar que a imunidade parlamentar vire licença para a apologia de crimes e criminosos,0
2016,o fato de ter licença nada tem a ver com nao cometer dano ambiental,0
2016,desde a emissao da licença mil especies foram realocadas,0
2016,obrigada pela licença de a sobloco comprou uma area de milhoes de metros quadrados proxima do parque estadual da serra do mar como compensaçao,1
2016,no entanto como bem resume a frase liberdade de expressao nao e licença para ser estupido,0
2016,o mundo dos oculos e o mundo do permitame do com licença do se posso fazer um comentario,1
2016,o maior projeto de hidreletrica do pais a usina de sao luiz do tapajos no para tera a sua licença ambiental negada pelo ibama,1
2016,baseada em pareceres da agu advocaciageral da uniao da funai e do proprio ibama a comissao de licenciamento do orgao que reune todos os sete diretores decidiu negar a licença por entender que alem de alagar terra indigena o que e proibido o projeto nao traz soluçao para problemas ambientais que surgiram,1
2016,sem a licença que foi solicitada em e impossivel começar o empreendimento e ate mesmo fazer o leilao para a construçao da usina,1
2016,a eletrobras que e a responsavel pelo projeto poderia dar inicio a um novo processo de licenciamento mas os motivos que levaram o ibama a negar a licença dificilmente seriam resolvidos numa nova tentativa,1
2016,para liberar a hidreletrica o ibama deu uma licença com centenas de condicionantes que a construtora tinha que cumprir antes de iniciar a operaçao,1
2016,o carro precisara ter ate cinco anos de uso e no processo seletivo motoristas com condutax licença para dirigir taxi serao priorizados para os casos de desempate,0
2016,as principais condicionantes sociais da licença de belo monte nao foram totalmente cumpridas mas mesmo assim o ibama liberou a usina para funcionamento,1
2016,situação da região no documento que nega a licença de tapajos o orgao informa que um dos motivos para nao se licenciar a usina e a falta de condiçoes da regiao para recebela e que essa obrigaçao nao pode ser repassada a quem vai construir,1
2016,tecnicamente falta apenas a presidente do orgao suely araujo assinar o documento que nega a licença,1
2016,essa proposta e uma especie de licença para matar,0
2016,citado por delator da lava jato o presidente do stj superior tribunal de justiça francisco falcao decidiu pedir uma licença apos deixar o comando do tribunal no dia º de setembro e passar o cargo para a ministra laurita vaz,1
2016,segundo o stj ele entrou com processo solicitando a licença que precisa ser aprovada pelo conselho administrativo do tribunal e a pratica ja foi adotada por outros quatro expresidentes quando tambem deixaram a presidencia do stj,1
2016,o governo e comandado interinamente por francisco dornelles pp o governador luiz fernando pezao tambem do pmdb como paes esta de licença para tratamento de saude,1
2016,ha mil pessoas em licença do trabalho em ppe programa de proteçao ao emprego e suspensao temporaria do contrato de trabalho disse megale,0
2016,em fevereiro deste ano a comissao anunciou em comunicado oficial que saunders ficaria de licença do grupo por tempo indeterminado,0
2016,bolt tem o segundo melhor tempo do ano e esta apto a receber esta licença estabelecida nas regras da entidade,0
2016,as imagens de barbarie que entram em nossas casas sem pedir licença provam que os delinquentes sao minoria e quase sempre os mesmos,0
2016,a prefeitura valor equivalente a do preço instituido para obter uma licença do taxi preto,1
2016,os dois policiais que atuam ha quatro anos no departamento estao de licença administrativa procedimento padrao em casos de tiroteio,1
2016,contagiada pela experiencia a porto seguro tambem manda para a oxigenio startups criadas por seus funcionarios que tiram uma licença naoremunerada e convivem com as selecionadas externas,1
2016,foi a receita da herbarium em alta anual de sem pedir licença dos programas instalados em computadores de todo o mundo em nao eram licenciados o que custou bilhoes em receita ao setor segundo estudo da business software alliance,1
2016,os termos da renegociaçao da divida dos estados a licença para gastar concedida aos ministerios da base e a aprovaçao dos reajustes para o funcionalismo fizeram com que a generosidade dos economistas tidos como mais serios desse lugar ao ceticismo,1
2016,em meados de junho o orgao que regula a aviaçao civil do pais revogou a licença da rayani air afirmando que ela descumpriu as condiçoes da licença e que faltam capacidade financeira e de administraçao para que ela continue operando como companhia comercial,1
2016,com base em um relatorio tecnico sobre o caso concluido nesta quintafeira o ipaam multou o º batalhao de infantaria de selva em r mil por transportar o animal e mantelo em cativeiro sem autorizaçao e por construir um local para abrigar o animal sem a licença do orgao ambiental,1
2016,roberto carvalho assumiu o comando da samarco em janeiro apos o entao presidente ricardo vescovi pedir licença das funçoes para trabalhar em sua defesa,1
2016,em nota a prefeitura de sao bernardo do campo informou que o guardacivil atacado pelos assaltantes esta afastado do trabalho por causa de uma licença medica desde janeiro deste ano,1
2016,a cidade do rio de janeiro pede apenas licença para fazer de sua olimpiada um novo carnaval,0
2016,sergio conseguiu retomar suas atividades na usp de ribeirao preto mas clotilde havia perdido seu cargo pois sua licença nao havia sido renovada pela universidade,1
2016,no mesmo ano em que sergio publicou seu estudo sobre o bfp ele e clotilde pediram licença de seus cargos na usp e seguiram com bolsas de estudo para londres com seus filhos fernando entao com tres anos e marcos de poucos meses,1
2016,a diferença de tempo de licença leva diretamente a uma desigualdade de responsabilidades no cuidado com as crianças que dura para toda a vida,0
2016,mas a mina ainda nao recebeu licença do governo para reabrir o que forçou a bhp a alocar us milhoes em fundos a samarco para trabalhos de remediaçao e estabilizaçao,1
2016,a ideia e mudar o sistema para que os usuarios de construçoes de menor porte que precisem do documento façam uma autodeclaraçao e recebam licença eletronica,1
2016,o policial que atirou esta agora em licença administrativa por pelo menos uma semana informou o miami herald acrescentando que uma investigaçao foi aberta pelo gabinete da procuradoria de miamidade,0
2016,plano do titular do ambiente e lançar licença eletronica a quantidade de processos de licenciamentos ambientais de sao paulo e excessiva e atrapalha a analise de projetos que exigem esmiuçamento maior dos tecnicos afirma ricardo salles o novo secretario do meio ambiente,1
2016,a ideia e mudar o sistema para que os usuarios de construçoes de menor porte que precisem do documento façam uma autodeclaraçao e recebam licença eletronica,1
2016,o novo secretario estadual do meio ambiente de sao paulo ricardo salles atuou como advogado de um empreendimento imobiliario que enfrenta açoes na justiça em razao de questionamento da licença ambiental,1
2016,aquele velho amigo em quem a gente se debruça sem pedir licença,0
2016,segundo o hurriyet sera retirada a licença de,0
2016,o hc hospital das clinicas informou nesta quartafeira que o medico neurocirurgiao erich fonoff foi afastado das funçoes assistenciais e o diretor tecnico waldomiro pazin tirou licença da instituiçao,1
2016,a cassaçao da licença do lbcd provocou a queda do entao secretario nacional para a abcd autoridade brasileira de controle de dopagem marco aurelio klein que estava a frente da entidade desde quando ela foi criada,1
2016,a usina começou a operar em mas ate hoje nao conseguiu obter licença de operaçao afirma o mprj,1
2016,desde o inicio das operaçoes a empresa tem sido alvo de processos por poluiçao e vem funcionando com uma licença de instalaçao li e uma autorizaçao para preoperaçao segundo o ministerio publico,1
2016,o objetivo e impedir que seja concedida licença de operaçao lo a atividade siderurgica da csa antes da elaboraçao de nova avaliaçao ambiental sobre os impactos ambientais negativos que afetam a saude a segurança e o bemestar da populaçao de santa cruz e das areas adjacentes afirmou o mprj em comunicado a imprensa,1
2016,a açao tambem objetiva impedir que o inea instituto estadual do ambiente permita a operaçao da csa por meio de termos de ajustamento de conduta tac ou atos de autorizaçao diversos da licença de operaçao acrescentou o mprj,1
2016,esperamos receber a licença operacional independentemente da açao do mp porque a csa cumpriu todos os requisitos estabelecidos pelas autoridades estaduais para receber a licença de operaçao afirmou a companhia,1
2016,a licença da plataforma que traz tambem uma lista de contatos de profissionais de saude custa entre r,1
2016,a sigla alega que a medida fere a constituiçao que preve entre os direitos individuais e coletivos a livre expressao da atividade intelectual artistica cientifica e de comunicaçao independentemente de censura ou licença,0
2016,a legenda alega que a medida fere a constituiçao que preve entre os direitos individuais e coletivos a livre expressao da atividade intelectual artistica cientifica e de comunicaçao independentemente de censura ou licença,0
2016,mas segundo ele parte das intervençoes nao pode continuar por outros problemas como falta de licença por exemplo,0
2016,a partir disso eu de fato recebi ligaçao do ministro geddel dizendo que aquele empreendimento empregava muitas pessoas e que o iphan da bahia havia dado uma licença de construçao que fora cassada pelo iphan nacional,0
2016,depois de receber os advogados ela falou do ponto de vista tecnico nao ha razoes ao empreendedor mas houve um erro processual porque a cassaçao da licença ocorreu sem abrir prazo de defesa,1
2016,apos meses com equipamentos parados e funcionarios em licença remunerada uma visita da entao presidente dilma rousseff ajudou a convencer o governo chines a liberar a fabrica para a montagem de jatos executivos legacy um mercado bastante reduzido se comparado ao do e maior sucesso de vendas da empresa no pais,1
2016,e essa licença do ipahn e datada de,0
2016,nao entendo qual a posiçao do calero da mesma forma quando ele insinua que a licença e ele mente peremptoriamente teria sido concedida por alguem indicado por mim no iphan,0
2016,o governador estava de licença medica desde o dia daquele mes,0
2016,o governador segue de licença medica ate o dia de agosto quando sera reavaliado,1
2016,desde que chegou a sao paulo o uber e alvo de protestos de taxistas que acusam a companhia de promover concorrencia desleal ja que os motoristas nao pagam as mesmas taxas a prefeitura e nao precisam de licença para funcionar alvara como os motoristas de taxi,1
2016,o estudo de impacto ambiental faz parte do processo necessario para a samarco obter licença para operar e e analisado por orgaos ambientais,1
2016,empresa terá de retirar rejeitos se conseguir licença para voltar a operar em mariana e despejar os rejeitos por dois anos na cava de alegria sul a samarco tera que retiralos depois,1
2016,no dia de julho o regulador turco dos meios audiovisuais havia retirado a licença de transmissao de muitas redes de televisao e radio suspeitas de apoiar a rede do pregador fethullah gulen exilado nos estados unidos desde e acusado de instigar o golpe embora ele desminta estas acusaçoes,0
2016,em de setembro passado pouco mais de um mes antes da tragedia a mineradora protocolou na secretaria um documento solicitado no processo de renovaçao da licença ambiental com a analise do monitoramento do recuo,1
2016,o ministerio publico que tem assento no orgao que da licença ambiental diz que nao sabia do recuo,1
2016,segundo o promotor mauro ellovitch o governo deveria ter interferido na renovaçao da licença se detectasse irregularidades,0
2016,o orgao da uniao porem diz que esse papel cabe a quem concede a licença de funcionamento o estado,1
2016,dizem ainda que durante a revalidaçao da licença de operaçao em nao havia o recuo,0
2016,ele nao tem licença irrestrita para difamar os melhores entre nos disse mccain em alusao aos militares,0
2016,so vai se publicar o edital apos licença previa ambiental,0
2016,elas foram retiradas dos planos posteriormente para viabilizar a obtençao de licença,0
2016,atualmente o mpf ministerio publico federal em maraba no para informa que investiga o cumprimento da licença ambiental basica pela vale no sd e tambem no novo ramal ferroviario da mineradora,1
2016,procurada a vale disse que prestou os devidos esclarecimentos ao ibama e que a licença de instalaçao foi posteriormente retificada,1
2016,tambem nesta segunda o senador john mccain disse que o fato de trump ter sido indicado pelo partido como seu candidato nao da a ele uma licença sem restriçoes para difamar os melhores entre nos,0
2016,merivaldo que esta de licença medica ha cerca de cinco meses recusouse a falar sobre a empresa de seu filho que segundo o outro exassessor jeter rodrigues pereira assumiria os negocios do contrato com a coaf,1
2016,ate cassinos em todo o pais sendo que cada estado podera ter no maximo tres o mesmo grupo economico nao podera administrar mais do que tres cassinos no pais jogo do bicho so sera credenciada a empresa que tiver reserva de recursos para pagar deveres previstos exceto a premiaçao que devera ser reservada por meio de cauçao em dinheiro segurogarantia ou fiança bancaria a licença para exploraçao so valera em um municipio e o premio deve ser ao menos a metade do valor arrecadado bingo municipios poderao credenciar uma casa de bingo a cada mil habitantes,1
2016,no processo seletivo motoristas com condutax licença para dirigir taxi serao priorizados como criterio de desempate,0
2016,com a licença poetica da ficçao o cerebro de todos menos o de cage e restaurado ao seu estado de origem no dia que recomeça repetidas vezes,0
2016,a imagem da mina a ceu aberto na serra sul da floresta ajuda a entender por que a vale levou cinco anos para obter a licença de instalaçao ambiental do seu maior projeto de mineraçao o sd orçado em us bilhoes,1
2016,minério parado a vale espera conseguir a licença de operaçao ate setembro quando completamse seis meses desde o pedido da licença,1
2016,a negativa da licença ambiental para a construçao da usina de sao luiz do tapajos no para podera mudar o custo da energia para o pais alertou o presidente da epe empresa de pesquisa energetica luiz barroso responsavel pelos estudos de concessoes do setor eletrico no pais,1
2016,conforme a folha antecipou nesta quartafeira a diretoria colegiada do ibama ja se pronunciou unanimemente por nao emitir a licença para a construçao o que impede que o leilao dessa usina previsto pelo governo para esse ano seja realizado,1
2016,de acordo com danicley de aguiar integrante da campanha da amazonia do greenpeace brasil a decisao do ibama era esperada porque estudos feitos pela ong no ano passado mostravam que os dados enviados para o licenciamento de sao luiz nao tinham consistencia para que fosse emitida a licença,1
2016,seria uma licença dada a cegas ja que o estudo nao apontava quais seriam os impactos da construçao da usina disse aguiar,1
2016,sediada em toronto a pharmacielo foi fundada em e em junho tornouse a primeira empresa na colombia a receber uma licença do governo para manufaturar produtos a base de maconha,1
2016,ela ainda aguarda a licença para cultivar a planta,0
2016,diferentemente da pharmacielo a labfarveecomedics vai concentrar sua atuaçao no mercado interno o que talvez lhe permita entrar em atividade em menos tempo ja que nao precisara de licença de exportaçao,1
2016,em julho o governo concedeu licença de produçao a outra empresa canadense a cannavida e a uma companhia colombiana a labfarveecomedics,1
2016,pessoas em licença remunerada,0
2016,desde que chegou a sao paulo o uber e alvo de protestos de taxistas que acusam a companhia de promover concorrencia desleal ja que os motoristas nao pagam as mesmas taxas a prefeitura e nao precisam de licença para funcionar alvara como os motoristas de taxi,1
2016,pois a verdade e que mesmo estando em extinçao nao houve pedido de licença para exibir a onça juma,0
2016,tambem porque como ja se sabe o fizeram sem licença adequada,0
2016,um juiz de nova york decidiu em que ela era uma escola operando sem licença,0
2016,a empresa obteve licença do poder publico para o uso das colunas com exploraçao publicitaria de do espaço uma em cada dez colunas tera anuncios banners,1
2016,uma servidora de porto ferreira km de sao paulo foi condenada a perda do cargo e a devolver todo o salario recebido enquanto esteve de licença medica por ter durante esse periodo atuado na campanha do deputado federal baleia rossi sp hoje lider do pmdb na camara,1
2016,tambem apontou que ela viajou para o exterior no periodo de licença medica e postou fotos da viagem nas redes sociais,0
2016,efeito educativo a servidora foi condenada a perda do cargo e a devolver tudo o que recebeu na licença r mil diz a promotoria juros e correçao monetaria,1
2016,nesse contexto foi menos contencioso para o ibama negar a licença,0
2016,a decisao do ibama de recusar licença ambiental para a usina hidreletrica sao luiz do tapajos tera grande e duradoura repercussao sobre o setor energetico nacional,1
2016,a licença estava marcada para outubro,0
2016,o ibama negou nesta quintafeira a concessao da licença ambiental para a construçao da usina de sao luiz do tapajos no para o maior projeto hidreletrico previsto para ser executado no pais nos proximos anos,1
2016,sem a licença que foi solicitada em e impossivel começar o empreendimento e ate mesmo fazer o leilao para a construçao no futuro da hidreletrica,1
2016,baseada em pareceres da agu advocaciageral da uniao da funai e do proprio ibama a comissao de licenciamento do orgao que reune todos os sete diretores ja havia decidido negar a licença por entender que alem de alagar terra indigena o que e proibido o projeto nao trazia soluçoes para problemas ambientais que surgiram,1
2016,a eletrobras que e a responsavel pelo projeto pode dar inicio a um novo processo de licenciamento mas os motivos que levaram o ibama a negar a licença dificilmente seriam resolvidos numa nova tentativa,1
2016,a virgin galactic anunciou que recebeu da faa o orgao que regula a aviaçao nos eua uma licença de operaçao para seu foguete spaceshiptwo voltado para o turismo espacial,0
2016,pouco depois de a licença sair ja na segundafeira o foram realizados testes com a spaceshiptwo no aeroporto de mojave na california,0
2016,a nova licença emitida a virgin do bilionario britanico richard branson vem quase dois anos depois de um acidente com o prototipo da empresa que matou o copiloto e feriu gravemente o piloto uma investigaçao apontou para falha humana como causa da queda,1
2016,segundo a publicaçao a licença emitida agora pela faa representa um novo marco nessa industria,0
2016,nova belo monte o ibama negou nesta quintafeira a concessao da licença ambiental para a construçao da usina de sao luiz do tapajos no para o maior projeto hidreletrico previsto para ser executado no pais nos proximos anos,1
2016,a csa começou a operar em mas ainda nao obteve licença de operaçao,1
2016,quando o mp do rio abriu açao em julho a empresa disse que suas operaçoes nao serao impactadas e que esperava receber a licença operacional independentemente da açao do ministerio porque a csa cumpriu todos os requisitos estabelecidos pelas autoridades estaduais para receber a licença de operaçao,1
2016,a licença medica do governador do rio luiz fernando pezao pmdb foi estendida ate de setembro,1
2016,a prorrogaçao da licença ocorreu pela necessidade de sua recuperaçao fisica dos efeitos colaterais da quimioterapia informou a equipe medica de pezao por meio da assessoria de imprensa do governo,1
2016,o governador afastado usou as redes sociais para comentar a prorrogaçao do periodo de licença,1
2016,mesmo com melhora preciso ficar de licença medica ainda por mais um tempo,0
2016,porem segundo a queixa do gaema a csa nao obteve licença ambiental para operar o que seria um dos requisitos para que a empresa pudesse obter recursos do fundes afirmou o mp em comunicado a imprensa,1
2016,com a moratoria o poder publico nao podera emitir licença que resulte em desmatamento,0
2016,la os serviços sao prestados tanto por empresas publicas quanto pelo setor privado em regime de concessao ou de licença,0
2016,desde segunda a produçao da fabrica foi suspensa e os aproximadamente mil funcionarios deixados de licença remunerada,0
2016,burocracia os dispensarios que nao obtiverem uma licença serao fechados de acordo com kerry jang vereador de vancouver,0
2016,jang rejeitou reclamaçoes de que as regulamentaçoes e as taxas de ate mil dolares canadenses cerca de r mil por uma licença e multas de aproximadamente r por dia se ha violaçoes a norma eram muito caras,0
2016,inscritos para as mil vagas que vai disponibilizar em seu novo aplicativo de motoristas que nao possuem licença de taxi serviço semelhante ao uber,0
2016,inscritos para as mil vagas que vai disponibilizar em seu novo aplicativo de motoristas que nao possuem licença de taxi serviço semelhante ao uber,0
2016,sao pedidos de licença para a indolencia para que ninguem tenha de melhorar,0
2016,e eu digo com isso e peço licença para dizer que isso e inadmissivel porque quando nos falamos em teto de gastos estamos falando da totalidade dos gastos,0
2016,funcionario de carreira da assembleia ele esta de licença medica para tratar um cancer,0
2016,licença dentre os entrevistados assumiram comprar produtos falsificados apesar de considerarem que a entrada de contrabando ajuda a fomentar a violencia,0
2016,abono o governo italiano sob a egide de renzi esta tentando ajudar as familias com um chamado abono bebe de a euros us a us para as familias de media e baixa renda alem de ter aprovado leis trabalhistas que flexibilizam a licença maternidade ou paternidade,0
2016,a licença de operaçao foi concedida no mes seguinte,0
2016,a secretaria de meio ambiente de minas gerais afirma que havia uma autorizaçao provisoria para que a barragem de fundao operasse antes de receber a licença e se houvesse a constataçao de problemas graves as condiçoes de operabilidade da estrutura a apo autorizaçao nao seria concedida,1
2016,o despejo de lama em fundao começou antes mesmo de a licença de operaçao ser concedida pelo governo de minas em setembro de,1
2016,a unidade esta parada desde o inicio da semana depois que a companhia deu licença remunerada aos trabalhadores em meio ao plano de demissoes afirmou o sindicato,1
2016,intimação o departamento de parques nao gostou das promoçoes que fred fazia com seu trump show boat e o intimou por fazer publicidade sem licença,0
2016,a emissora entrou no ar apos silvio santos conseguir do governo figueiredo a licença para operar a concessao do canal de sao paulo antiga frequencia da tv tupi,1
2016,enquanto penso peço licença para alimentar kemal o kefir este sim bacana faz um litro de coalhada sem pedir muita atençao,0
2016,a assembleia nacional do equador assinalou que cynthia havia solicitado licença para se ausentar do parlamento ate de setembro porque a viagem a venezuela nao se tratou de visita oficial uma vez que nao foi realizada no exercicio de suas funçoes parlamentares nem como delegada do legislativo,1
2016,assinalou que cucalon embora nao estivesse de licença tampouco cumpria funçoes proprias do legislativo,0
2016,candidato a prefeito de palmas raul filho pr tem uma condenaçao por suposto crime ambiental por fazer uma construçao sem licença em uma chacara de sua propriedade que fica em area de proteçao ambiental,1
2016,um dos problemas diz e quando ha um parente silvestre que pode ser ameaçado pela planta transgenica caso em que a licença de comercializaçao pode ser negada,1
2016,o armador por exemplo nao tinha licença para matar fazer a cesta disse marcel,0
2016,parece ter aceitaçao consensual no pais a ideia de que candidatos possuem licença para mentir distorcer e enrolar tanto quanto necessario para se eleger,0
2016,com seguidos pedidos de licença eduardo chega ao portao mais distante da sala,1
2016,se disserem que tal taxista e oomsetchoom nao e o numero da licença mas o artigo do codigo penal para estelionato,1
2016,volkswagen e ford deram ferias coletivas aos seus funcionarios enquanto a mercedesbenz deixou seu quadro em licença remunerada,0
2016,antes da licença remunerada a mercedesbenz e ford adotaram programas de demissao voluntaria pdvs e layoffs suspensao temporaria do contrato alem de terem aderido ao programa de proteçao ao emprego ppe,0
2016,fiat nesta segunda a fiat tambem anunciou licença remunerada na fabrica em betim mg,1
2016,trabalhadores da empresa na unidade entrarao em licença remunerada por um periodo de dez dias,0
2016,volkswagen e ford deram ferias coletivas aos seus funcionarios enquanto a mercedesbenz deixou seu quadro em licença remunerada,0
2016,apuraçao do mpf apontou que o exercito nao possui licença expedida pelo orgao ambiental competente para manter animais silvestres em cativeiro no comando militar da amazonia cma,1
2016,relatam as peças informativas que foram realizadas obras no imovel consistentes na reforma de um campo de futebol society e outro de futevolei e a construçao de um pier a beira do lago paranoa em área de preservaçao permanente inserida na área de proteçao ambiental do lago paranoa sem licença dos orgaos ambientais competentes diz trecho da decisao do tribunal de justiça do distrito federal que autorizou o envio dos autos ao supremo,1
2016,um homem disse que pediu licença para vender um de seus rins a fim de pagar dividas,0
2016,drummond preparou o terreno para dilma peço licença a caetano veloso que na genial podres poderes diz assim sera que esta minha estupida retorica tera que soar tera que se ouvir por mais zil anos,1
